Batch,Rater,Trial,Text,Rating,Subject,Text_Language,Text_Type,Time,Rater_Sex,Rater_Age,Rater_NativeLanguage,Rater_NativeLanguage2,Rater_NativeLanguageOther,Rater_Country,Rater_Education,Rater_Profession,Rater_OtherProfession,Rater_TeacherLevel,Rater_StudentField
German_J,58abdd7dd1b11,45,AG_PLD_2_arg_D_C_1,2,AG_PLD_2,German,arg,1,female,52,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58abdd7dd1b11,46,S_CD_5_narr_D_C_1,3,S_CD_5,German,narr,1,female,52,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58abdd7dd1b11,47,O_PLD_17_narr_D_C_2,7,O_PLD_17,German,narr,2,female,52,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58abdd7dd1b11,48,N_CD_7_narr_D_C_1,3,N_CD_7,German,narr,1,female,52,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58abdd7dd1b11,49,N_CD_19_arg_D_C_3,7,N_CD_19,German,arg,3,female,52,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58abdd7dd1b11,50,H_PLD_1_narr_D_C_1,5,H_PLD_1,German,narr,1,female,52,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58abdd7dd1b11,51,F_PLD_1_arg_D_C_3,5,F_PLD_1,German,arg,3,female,52,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58abdd7dd1b11,52,U_CD_14_narr_D_C_3,9,U_CD_14,German,narr,3,female,52,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad4e1f6b6aa,2,N_CD_20_arg_D_C_3,7,N_CD_20,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,3,X_PND_3_narr_D_C_2,4,X_PND_3,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,4,O_PLD_19_arg_D_C_3,5,O_PLD_19,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,5,L_PLD_9_arg_D_C_3,3,L_PLD_9,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,6,V_CD_14_arg_D_C_2,4,V_CD_14,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,7,O_PLD_17_narr_D_C_2,3,O_PLD_17,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,8,S_CD_1_narr_D_C_3,5,S_CD_1,German,narr,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,9,H_PLD_4_arg_D_C_2,3,H_PLD_4,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,10,V_CD_17_narr_D_C_1,4,V_CD_17,German,narr,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,11,N_CD_5_arg_D_C_2,7,N_CD_5,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,12,V_CD_14_narr_D_C_3,3,V_CD_14,German,narr,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,13,U_CD_14_arg_D_C_1,5,U_CD_14,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,14,L_PLD_17_arg_D_C_3,5,L_PLD_17,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,15,AB_PLD_1_narr_D_C_1,4,AB_PLD_1,German,narr,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,16,E_PLD_14_arg_D_C_3,4,E_PLD_14,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,17,S_CD_12_arg_D_C_1,3,S_CD_12,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,18,AC_PLD_1_narr_D_C_1,5,AC_PLD_1,German,narr,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,19,N_CD_19_arg_D_C_2,5,N_CD_19,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,20,O_PLD_10_arg_D_C_1,3,O_PLD_10,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,21,S_CD_3_arg_D_C_3,5,S_CD_3,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,22,N_CD_9_narr_D_C_2,7,N_CD_9,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,23,V_CD_21_arg_D_C_2,7,V_CD_21,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,24,E_PLD_13_narr_D_C_3,6,E_PLD_13,German,narr,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,25,U_CD_14_narr_D_C_3,6,U_CD_14,German,narr,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,26,I_PLD_3_arg_D_C_2,3,I_PLD_3,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,27,O_PLD_13_narr_D_C_2,5,O_PLD_13,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,28,AB_PLD_3_arg_D_C_2,5,AB_PLD_3,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,29,N_CD_16_narr_D_C_2,5,N_CD_16,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,30,AB_PLD_1_arg_D_C_1,3,AB_PLD_1,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,31,F_PLD_1_arg_D_C_3,4,F_PLD_1,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,32,N_CD_16_arg_D_C_3,7,N_CD_16,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,33,F_PLD_9_narr_D_C_2,3,F_PLD_9,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,34,N_CD_19_arg_D_C_3,7,N_CD_19,German,arg,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,35,V_CD_18_arg_D_C_1,4,V_CD_18,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,36,J_PLD_5_narr_D_C_3,5,J_PLD_5,German,narr,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,37,M_PLD_4_arg_D_C_1,4,M_PLD_4,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,38,L_PLD_13_arg_D_C_1,3,L_PLD_13,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,39,J_PLD_3_narr_D_C_2,4,J_PLD_3,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,40,H_PLD_1_narr_D_C_1,2,H_PLD_1,German,narr,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,41,S_CD_5_narr_D_C_1,3,S_CD_5,German,narr,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,42,F_PLD_8_narr_D_C_2,4,F_PLD_8,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,43,O_PLD_19_arg_D_C_2,5,O_PLD_19,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,44,H_PLD_2_narr_D_C_2,5,H_PLD_2,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,45,AG_PLD_2_arg_D_C_1,3,AG_PLD_2,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,46,V_CD_11_arg_D_C_1,3,V_CD_11,German,arg,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,47,V_CD_30_narr_D_C_2,5,V_CD_30,German,narr,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,48,V_CD_7_arg_D_C_2,5,V_CD_7,German,arg,2,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,49,N_CD_7_narr_D_C_1,4,N_CD_7,German,narr,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,50,I_PLD_2_narr_D_C_1,3,I_PLD_2,German,narr,1,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,51,E_PLD_1_narr_D_C_3,4,E_PLD_1,German,narr,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad4e1f6b6aa,52,J_PLD_4_narr_D_C_3,6,J_PLD_4,German,narr,3,female,49,mono-German,NA,NA,CH,Master,Other,Dozentin,NA,NA
German_J,58ad502b37745,2,F_PLD_1_arg_D_C_3,5,F_PLD_1,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,3,H_PLD_4_arg_D_C_2,5,H_PLD_4,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,4,E_PLD_14_arg_D_C_3,5,E_PLD_14,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,5,F_PLD_8_narr_D_C_2,4,F_PLD_8,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,6,V_CD_14_narr_D_C_3,6,V_CD_14,German,narr,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,7,V_CD_21_arg_D_C_2,8,V_CD_21,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,8,N_CD_7_narr_D_C_1,6,N_CD_7,German,narr,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,9,AC_PLD_1_narr_D_C_1,7,AC_PLD_1,German,narr,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,10,H_PLD_1_narr_D_C_1,5,H_PLD_1,German,narr,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,11,L_PLD_17_arg_D_C_3,5,L_PLD_17,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,12,AG_PLD_2_arg_D_C_1,3,AG_PLD_2,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,13,O_PLD_17_narr_D_C_2,5,O_PLD_17,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,14,V_CD_7_arg_D_C_2,4,V_CD_7,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,15,V_CD_17_narr_D_C_1,7,V_CD_17,German,narr,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,16,N_CD_16_arg_D_C_3,6,N_CD_16,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,17,J_PLD_4_narr_D_C_3,8,J_PLD_4,German,narr,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,18,V_CD_30_narr_D_C_2,6,V_CD_30,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,19,O_PLD_10_arg_D_C_1,3,O_PLD_10,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,20,V_CD_18_arg_D_C_1,7,V_CD_18,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,21,L_PLD_9_arg_D_C_3,5,L_PLD_9,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,22,E_PLD_13_narr_D_C_3,6,E_PLD_13,German,narr,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,23,S_CD_1_narr_D_C_3,4,S_CD_1,German,narr,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,24,H_PLD_2_narr_D_C_2,4,H_PLD_2,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,25,I_PLD_3_arg_D_C_2,4,I_PLD_3,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,26,N_CD_19_arg_D_C_2,5,N_CD_19,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,27,S_CD_12_arg_D_C_1,3,S_CD_12,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,28,M_PLD_4_arg_D_C_1,3,M_PLD_4,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,29,AB_PLD_3_arg_D_C_2,6,AB_PLD_3,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,30,F_PLD_9_narr_D_C_2,4,F_PLD_9,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,31,U_CD_14_narr_D_C_3,8,U_CD_14,German,narr,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,32,V_CD_14_arg_D_C_2,7,V_CD_14,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,33,N_CD_20_arg_D_C_3,5,N_CD_20,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,34,N_CD_16_narr_D_C_2,6,N_CD_16,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,35,L_PLD_13_arg_D_C_1,6,L_PLD_13,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,36,S_CD_3_arg_D_C_3,5,S_CD_3,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,37,E_PLD_1_narr_D_C_3,3,E_PLD_1,German,narr,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,38,N_CD_5_arg_D_C_2,8,N_CD_5,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,39,N_CD_9_narr_D_C_2,9,N_CD_9,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,40,AB_PLD_1_narr_D_C_1,6,AB_PLD_1,German,narr,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,41,N_CD_19_arg_D_C_3,6,N_CD_19,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,42,J_PLD_3_narr_D_C_2,7,J_PLD_3,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,43,X_PND_3_narr_D_C_2,7,X_PND_3,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,44,O_PLD_13_narr_D_C_2,5,O_PLD_13,German,narr,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,45,U_CD_14_arg_D_C_1,5,U_CD_14,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,46,J_PLD_5_narr_D_C_3,8,J_PLD_5,German,narr,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,47,AB_PLD_1_arg_D_C_1,4,AB_PLD_1,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,48,O_PLD_19_arg_D_C_3,5,O_PLD_19,German,arg,3,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,49,S_CD_5_narr_D_C_1,4,S_CD_5,German,narr,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,50,V_CD_11_arg_D_C_1,5,V_CD_11,German,arg,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,51,O_PLD_19_arg_D_C_2,6,O_PLD_19,German,arg,2,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad502b37745,52,I_PLD_2_narr_D_C_1,5,I_PLD_2,German,narr,1,female,34,mono-German,NA,NA,DE,Master,Linguist,NA,NA,NA
German_J,58ad5032b3784,2,N_CD_20_arg_D_C_3,4,N_CD_20,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,3,S_CD_5_narr_D_C_1,2,S_CD_5,German,narr,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,4,AG_PLD_2_arg_D_C_1,2,AG_PLD_2,German,arg,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,5,V_CD_17_narr_D_C_1,3,V_CD_17,German,narr,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,6,N_CD_16_arg_D_C_3,5,N_CD_16,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,7,O_PLD_19_arg_D_C_3,6,O_PLD_19,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,8,H_PLD_4_arg_D_C_2,5,H_PLD_4,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,9,U_CD_14_narr_D_C_3,7,U_CD_14,German,narr,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,10,L_PLD_17_arg_D_C_3,3,L_PLD_17,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,11,V_CD_18_arg_D_C_1,4,V_CD_18,German,arg,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,12,AB_PLD_1_narr_D_C_1,3,AB_PLD_1,German,narr,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,13,AB_PLD_1_arg_D_C_1,2,AB_PLD_1,German,arg,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,14,H_PLD_1_narr_D_C_1,1,H_PLD_1,German,narr,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,15,S_CD_12_arg_D_C_1,2,S_CD_12,German,arg,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,16,F_PLD_8_narr_D_C_2,6,F_PLD_8,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,17,N_CD_7_narr_D_C_1,4,N_CD_7,German,narr,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,18,N_CD_5_arg_D_C_2,6,N_CD_5,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,19,X_PND_3_narr_D_C_2,4,X_PND_3,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,20,V_CD_11_arg_D_C_1,5,V_CD_11,German,arg,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,21,V_CD_14_arg_D_C_2,4,V_CD_14,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,22,J_PLD_3_narr_D_C_2,5,J_PLD_3,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,23,O_PLD_17_narr_D_C_2,4,O_PLD_17,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,24,V_CD_7_arg_D_C_2,3,V_CD_7,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,25,F_PLD_9_narr_D_C_2,3,F_PLD_9,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,26,S_CD_1_narr_D_C_3,4,S_CD_1,German,narr,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,27,N_CD_16_narr_D_C_2,3,N_CD_16,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,28,I_PLD_2_narr_D_C_1,4,I_PLD_2,German,narr,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,29,AC_PLD_1_narr_D_C_1,5,AC_PLD_1,German,narr,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,30,O_PLD_13_narr_D_C_2,4,O_PLD_13,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,31,J_PLD_5_narr_D_C_3,2,J_PLD_5,German,narr,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,32,V_CD_21_arg_D_C_2,6,V_CD_21,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,33,M_PLD_4_arg_D_C_1,5,M_PLD_4,German,arg,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,34,N_CD_9_narr_D_C_2,5,N_CD_9,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,35,I_PLD_3_arg_D_C_2,3,I_PLD_3,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,36,N_CD_19_arg_D_C_3,4,N_CD_19,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,37,L_PLD_9_arg_D_C_3,7,L_PLD_9,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,38,E_PLD_1_narr_D_C_3,5,E_PLD_1,German,narr,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,39,E_PLD_13_narr_D_C_3,3,E_PLD_13,German,narr,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,40,L_PLD_13_arg_D_C_1,1,L_PLD_13,German,arg,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,41,O_PLD_19_arg_D_C_2,6,O_PLD_19,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,42,O_PLD_10_arg_D_C_1,1,O_PLD_10,German,arg,1,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,43,N_CD_19_arg_D_C_2,2,N_CD_19,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,44,J_PLD_4_narr_D_C_3,6,J_PLD_4,German,narr,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,45,E_PLD_14_arg_D_C_3,4,E_PLD_14,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,46,AB_PLD_3_arg_D_C_2,4,AB_PLD_3,German,arg,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,47,V_CD_30_narr_D_C_2,5,V_CD_30,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,48,S_CD_3_arg_D_C_3,4,S_CD_3,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,49,F_PLD_1_arg_D_C_3,5,F_PLD_1,German,arg,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,50,V_CD_14_narr_D_C_3,4,V_CD_14,German,narr,3,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
German_J,58ad5032b3784,51,H_PLD_2_narr_D_C_2,3,H_PLD_2,German,narr,2,female,23,mono-German,NA,NA,CH,Secondary,Student,NA,NA,Primarlehrperson
